"County","FIPS","Year","Race/Ethnicity","Measure Type","Variable","Value"
"New London County","09011","2006-2010","Native Hawaiian and Other Pacific Islander","Number","SNAP Recipients",0
"New London County","09011","2006-2010","Native Hawaiian and Other Pacific Islander","Number","Margins of Error",123
"New London County","09011","2006-2010","Native Hawaiian and Other Pacific Islander","Percent","SNAP Recipients",0
"New London County","09011","2006-2010","Native Hawaiian and Other Pacific Islander","Percent","Margins of Error",241.18
"New London County","09011","2006-2010","Some Other Race Alone","Number","SNAP Recipients",535
"New London County","09011","2006-2010","Some Other Race Alone","Number","Margins of Error",163
"New London County","09011","2006-2010","Some Other Race Alone","Percent","SNAP Recipients",20.59
"New London County","09011","2006-2010","Some Other Race Alone","Percent","Margins of Error",5.67
"New London County","09011","2006-2010","Two or More Races","Number","SNAP Recipients",284
"New London County","09011","2006-2010","Two or More Races","Number","Margins of Error",88
"New London County","09011","2006-2010","Two or More Races","Percent","SNAP Recipients",14.79
"New London County","09011","2006-2010","Two or More Races","Percent","Margins of Error",3.79
"New London County","09011","2006-2010","White Alone","Number","SNAP Recipients",4570
"New London County","09011","2006-2010","White Alone","Number","Margins of Error",428
"New London County","09011","2006-2010","White Alone","Percent","SNAP Recipients",4.92
"New London County","09011","2006-2010","White Alone","Percent","Margins of Error",0.46
"New London County","09011","2006-2010","White Alone Not Hispanic or Latino","Number","SNAP Recipients",4150
"New London County","09011","2006-2010","White Alone Not Hispanic or Latino","Number","Margins of Error",416
"New London County","09011","2006-2010","White Alone Not Hispanic or Latino","Percent","SNAP Recipients",4.61
"New London County","09011","2006-2010","White Alone Not Hispanic or Latino","Percent","Margins of Error",0.46
"New London County","09011","2007-2011","All","Number","SNAP Recipients",8344
"New London County","09011","2007-2011","All","Number","Margins of Error",675.03
"New London County","09011","2007-2011","All","Percent","SNAP Recipients",7.79
"New London County","09011","2007-2011","All","Percent","Margins of Error",0.63
"New London County","09011","2007-2011","American Indian and Alaska Native Alone","Number","Margins of Error",54
"New London County","09011","2007-2011","American Indian and Alaska Native Alone","Number","SNAP Recipients",78
"New London County","09011","2007-2011","American Indian and Alaska Native Alone","Percent","SNAP Recipients",13.71
"New London County","09011","2007-2011","American Indian and Alaska Native Alone","Percent","Margins of Error",8.8
"New London County","09011","2007-2011","Asian Alone","Number","SNAP Recipients",229
"New London County","09011","2007-2011","Asian Alone","Number","Margins of Error",83
"New London County","09011","2007-2011","Asian Alone","Percent","Margins of Error",2.24
"New London County","09011","2007-2011","Asian Alone","Percent","SNAP Recipients",6.3
"New London County","09011","2007-2011","Black or African American Alone","Number","SNAP Recipients",1014
"New London County","09011","2007-2011","Black or African American Alone","Number","Margins of Error",249
"New London County","09011","2007-2011","Black or African American Alone","Percent","SNAP Recipients",20.36
"New London County","09011","2007-2011","Black or African American Alone","Percent","Margins of Error",4.71
"New London County","09011","2007-2011","Hispanic or Latino","Number","Margins of Error",264
"New London County","09011","2007-2011","Hispanic or Latino","Number","SNAP Recipients",1602
"New London County","09011","2007-2011","Hispanic or Latino","Percent","SNAP Recipients",26.19
"New London County","09011","2007-2011","Hispanic or Latino","Percent","Margins of Error",4.07
"New London County","09011","2007-2011","Native Hawaiian and Other Pacific Islander","Number","SNAP Recipients",0
"New London County","09011","2007-2011","Native Hawaiian and Other Pacific Islander","Number","Margins of Error",92
"New London County","09011","2007-2011","Native Hawaiian and Other Pacific Islander","Percent","SNAP Recipients",0
"New London County","09011","2007-2011","Native Hawaiian and Other Pacific Islander","Percent","Margins of Error",224.39
"New London County","09011","2007-2011","Some Other Race Alone","Number","SNAP Recipients",652
"New London County","09011","2007-2011","Some Other Race Alone","Number","Margins of Error",155
"New London County","09011","2007-2011","Some Other Race Alone","Percent","SNAP Recipients",26.29
"New London County","09011","2007-2011","Some Other Race Alone","Percent","Margins of Error",4.87
"New London County","09011","2007-2011","Two or More Races","Number","SNAP Recipients",468
"New London County","09011","2007-2011","Two or More Races","Number","Margins of Error",140
"New London County","09011","2007-2011","Two or More Races","Percent","SNAP Recipients",21.27
"New London County","09011","2007-2011","Two or More Races","Percent","Margins of Error",5.58
"New London County","09011","2007-2011","White Alone","Number","SNAP Recipients",5903
"New London County","09011","2007-2011","White Alone","Number","Margins of Error",576
"New London County","09011","2007-2011","White Alone","Percent","SNAP Recipients",6.33
"New London County","09011","2007-2011","White Alone","Percent","Margins of Error",0.62
"New London County","09011","2007-2011","White Alone Not Hispanic or Latino","Number","SNAP Recipients",5282
"New London County","09011","2007-2011","White Alone Not Hispanic or Latino","Number","Margins of Error",563
"New London County","09011","2007-2011","White Alone Not Hispanic or Latino","Percent","SNAP Recipients",5.86
"New London County","09011","2007-2011","White Alone Not Hispanic or Latino","Percent","Margins of Error",0.62
"New London County","09011","2008-2012","All","Number","SNAP Recipients",9813
"New London County","09011","2008-2012","All","Number","Margins of Error",655.67
"New London County","09011","2008-2012","All","Percent","SNAP Recipients",9.19
"New London County","09011","2008-2012","All","Percent","Margins of Error",0.61
"New London County","09011","2008-2012","American Indian and Alaska Native Alone","Number","Margins of Error",37
"New London County","09011","2008-2012","American Indian and Alaska Native Alone","Number","SNAP Recipients",60
"New London County","09011","2008-2012","American Indian and Alaska Native Alone","Percent","SNAP Recipients",12.4
"New London County","09011","2008-2012","American Indian and Alaska Native Alone","Percent","Margins of Error",6.79
"New London County","09011","2008-2012","Asian Alone","Number","SNAP Recipients",211
"New London County","09011","2008-2012","Asian Alone","Number","Margins of Error",113
"New London County","09011","2008-2012","Asian Alone","Percent","SNAP Recipients",5.69
"New London County","09011","2008-2012","Asian Alone","Percent","Margins of Error",3.02
"New London County","09011","2008-2012","Black or African American Alone","Number","SNAP Recipients",1087
"New London County","09011","2008-2012","Black or African American Alone","Number","Margins of Error",230
"New London County","09011","2008-2012","Black or African American Alone","Percent","SNAP Recipients",22.34
"New London County","09011","2008-2012","Black or African American Alone","Percent","Margins of Error",4.29
"New London County","09011","2008-2012","Hispanic or Latino","Number","SNAP Recipients",2082
"New London County","09011","2008-2012","Hispanic or Latino","Number","Margins of Error",266
"New London County","09011","2008-2012","Hispanic or Latino","Percent","SNAP Recipients",31.88
"New London County","09011","2008-2012","Hispanic or Latino","Percent","Margins of Error",3.77
"New London County","09011","2008-2012","Native Hawaiian and Other Pacific Islander","Number","SNAP Recipients",0
"New London County","09011","2008-2012","Native Hawaiian and Other Pacific Islander","Number","Margins of Error",29
"New London County","09011","2008-2012","Native Hawaiian and Other Pacific Islander","Percent","SNAP Recipients",0
"New London County","09011","2008-2012","Native Hawaiian and Other Pacific Islander","Percent","Margins of Error",72.5
"New London County","09011","2008-2012","Some Other Race Alone","Number","SNAP Recipients",902
"New London County","09011","2008-2012","Some Other Race Alone","Number","Margins of Error",216
"New London County","09011","2008-2012","Some Other Race Alone","Percent","SNAP Recipients",37.35
"New London County","09011","2008-2012","Some Other Race Alone","Percent","Margins of Error",7.56
"New London County","09011","2008-2012","Two or More Races","Number","SNAP Recipients",547
"New London County","09011","2008-2012","Two or More Races","Number","Margins of Error",161
"New London County","09011","2008-2012","Two or More Races","Percent","Margins of Error",5.92
"New London County","09011","2008-2012","Two or More Races","Percent","SNAP Recipients",22.44
"New London County","09011","2008-2012","White Alone","Number","SNAP Recipients",7006
"New London County","09011","2008-2012","White Alone","Number","Margins of Error",538
"New London County","09011","2008-2012","White Alone","Percent","SNAP Recipients",7.54
"New London County","09011","2008-2012","White Alone","Percent","Margins of Error",0.58
"New London County","09011","2008-2012","White Alone Not Hispanic or Latino","Number","SNAP Recipients",6172
"New London County","09011","2008-2012","White Alone Not Hispanic or Latino","Number","Margins of Error",503
"New London County","09011","2008-2012","White Alone Not Hispanic or Latino","Percent","SNAP Recipients",6.91
"New London County","09011","2008-2012","White Alone Not Hispanic or Latino","Percent","Margins of Error",0.56
"New London County","09011","2009-2013","All","Number","SNAP Recipients",11543
"New London County","09011","2009-2013","All","Number","Margins of Error",712.55
"New London County","09011","2009-2013","All","Percent","SNAP Recipients",10.78
"New London County","09011","2009-2013","All","Percent","Margins of Error",0.66
"New London County","09011","2009-2013","American Indian and Alaska Native Alone","Number","SNAP Recipients",85
"New London County","09011","2009-2013","American Indian and Alaska Native Alone","Number","Margins of Error",57
"New London County","09011","2009-2013","American Indian and Alaska Native Alone","Percent","SNAP Recipients",15.92
"New London County","09011","2009-2013","American Indian and Alaska Native Alone","Percent","Margins of Error",9.97
"New London County","09011","2009-2013","Asian Alone","Number","SNAP Recipients",205
"New London County","09011","2009-2013","Asian Alone","Number","Margins of Error",89
"New London County","09011","2009-2013","Asian Alone","Percent","SNAP Recipients",5.76
"New London County","09011","2009-2013","Asian Alone","Percent","Margins of Error",2.47
"New London County","09011","2009-2013","Black or African American Alone","Number","SNAP Recipients",1364
"New London County","09011","2009-2013","Black or African American Alone","Number","Margins of Error",296
"New London County","09011","2009-2013","Black or African American Alone","Percent","SNAP Recipients",27.97
"New London County","09011","2009-2013","Black or African American Alone","Percent","Margins of Error",5.55
"New London County","09011","2009-2013","Hispanic or Latino","Number","SNAP Recipients",2268
